,7_1,7_2,7a72_1,7a72_2,7b72_1,7b72_2
UNC5B-AS1__chr10,0,11.80877168,11.72646814,3.45519686,2.164490255,11.93409575
UNC5B__chr10,626.8325562,361.8545036,302.8187948,345.519686,258.6565854,521.1221811
UNC5CL__chr6,66.65414059,76.75701593,0.689792243,0,101.731042,76.5771144
UNC5D__chr8,0,0,0,0,0,0
UNC79__chr14,0,0,0.689792243,0,0,0
UNC93A__chr6,226.9077127,323.0542538,342.826745,473.3619698,205.6265742,137.2421011
UNC93B1__chr11,877.8492134,933.7364465,1318.882769,1078.02142,1413.412136,1711.548232
UNG__chr12,382.9067651,303.6541289,380.7653183,369.706064,265.1500562,286.418298
UNKL__chr16,24.10894447,69.1656627,44.83649582,48.37275604,32.46735382,53.70343088
UNK__chr17,215.562327,266.5408465,407.6672158,428.4444106,168.8302399,215.8082315
UOX__chr1,0,0,0,0,0,4.972539896
UPF1__chr19,638.1779419,344.9848298,762.2204289,476.8171666,484.8458171,630.5180588
UPF2__chr10,350.2887814,470.6638998,575.286731,383.5268514,536.7935832,501.2320215
UPF3A__chr13,269.4529088,371.1328243,447.6751659,328.2437017,404.7596776,417.6933513
UPF3B__chrX,248.1803107,402.3417208,357.3123821,179.6702367,440.4737668,185.9729921
UPK1A-AS1__chr19,0,0.843483691,1.379584487,0,0,0
UPK1B__chr3,0,0,0.689792243,6.910393719,0,0
UPK2__chr11,34.0361569,72.53959747,40.00795012,20.73118116,85.49736506,93.48375004
UPK3B__chr7,507.7060071,425.9592642,333.1696535,117.4766932,160.1722789,322.2205853
UPP1__chr7,53.89058176,60.73082579,19.31418281,6.910393719,43.2898051,38.78581119
UPRT__chrX,38.29067651,75.91353223,212.456011,114.0214964,67.0991979,174.0388964
UQCC1__chr20,161.6717453,95.31365714,133.129903,120.9318901,135.2806409,136.2475931
UQCC2__chr6,378.6522455,478.2552531,632.5394872,501.0035447,654.7583021,542.0068486
UQCC3__chr11,252.4348303,231.1145315,158.652216,238.4085833,214.2845352,147.1871809
UQCR10__chr22,1117.520485,1165.694462,960.880595,1160.946145,1380.944783,1329.657168
UQCR11__chr19,1869.152283,1784.811491,1702.407257,1482.279453,2014.058182,1901.499256
UQCRBP1__chrX,32.6179837,22.77405967,15.8652216,13.82078744,33.54959895,36.79679523
UQCRB__chr8,608.3963046,765.8831919,695.3105813,763.598506,824.6707871,774.7217158
UQCRC1__chr3,988.4667233,1165.694462,986.402908,970.9103176,1170.989228,989.5354393
UQCRC2__chr16,1368.537142,1843.85535,1670.676813,1637.763312,1566.008699,1509.663112
UQCRFS1__chr19,1935.806424,2139.918125,3452.410178,1903.81347,2534.618088,2808.490533
UQCRHL__chr1,77.99952623,96.15714083,88.29340715,93.29031521,115.8002286,117.3519415
UQCRH__chr1,466.5789842,474.8813183,540.7971188,632.3010253,771.6407758,570.84758
UQCRQ__chr5,5810.255617,5197.546507,4760.256271,5286.451195,6255.376836,6546.846027
URB1-AS1__chr21,63.81779419,9.278320606,18.62439057,38.00716546,19.48041229,49.72539896
URB1__chr21,340.361569,238.7058847,466.9893488,176.2150398,287.8772039,384.8745879
URB2__chr1,17.01807845,48.92205411,48.28545704,62.19354348,23.8093928,89.50571813
URGCP__chr7,415.5247488,524.6468561,381.4551106,272.9605519,208.8733096,274.4842023
URI1__chr19,945.9215272,1036.641457,1212.654764,1008.917483,1047.613283,873.1780057
URM1__chr9,148.9081864,88.56578761,180.7255678,138.2078744,141.7741117,147.1871809
UROD__chr1,72.32683341,83.50488546,99.33008304,221.132599,112.5534932,141.220133
UROS__chr10,270.871082,235.3319499,213.1458032,134.7526775,151.5143178,200.8906118
USB1__chr16,296.3981997,294.3758083,311.0963018,145.1182681,188.3106522,219.7862634
USE1__chr19,76.58135302,88.56578761,84.15465369,214.2222053,51.94776611,78.56613035
USF1__chr1,29.78163729,6.747869532,17.24480608,0,2.164490255,3.978031917
USF2__chr19,570.1056281,575.2558776,571.8377698,649.5770096,329.0025187,471.3967821
USF3__chr3,431.1246541,433.5506174,157.9624237,255.6845676,252.1631147,529.0782449
USH1C__chr11,2762.601402,2964.845176,2084.552159,1896.903076,2088.733096,2460.41274
USH1G__chr17,5.672692817,43.01766827,0,0,1.082245127,27.84622342
USH2A__chr1,0,0,0,0,0,0
USMG5__chr10,1533.045234,1850.603219,1476.845193,1855.440714,1948.041229,1916.416876
USO1__chr4,1649.335436,1794.089812,1651.362631,1582.480162,1600.640543,1375.404535
USP10__chr16,1052.284517,1067.850353,1347.164251,1102.207798,1045.448793,1087.991729
USP11__chrX,239.6712715,440.298487,257.982299,124.387087,251.0808696,171.0553724
USP12-AS2__chr13,0,0,0,0,8.657961019,0
USP12__chr13,147.4900132,274.9756834,159.3420082,145.1182681,136.362886,109.3958777
USP13__chr3,143.2354936,142.5487439,217.2845567,290.2365362,58.44123688,98.45628994
USP14__chr18,1100.502406,1080.502609,1396.829293,1078.02142,1237.006181,1134.733604
USP15__chr12,677.8867916,552.4818179,334.549238,193.4910241,242.4229085,405.7592555
USP16__chr21,658.0323667,501.0293127,538.7277421,359.3404734,558.4384857,413.7153193
USP18__chr22,19.85442486,26.99147813,35.17940441,10.36559058,248.9163793,499.2430055
USP19__chr3,283.6346408,282.5670366,321.4431854,262.5949613,390.690491,223.7642953
USP1__chr1,536.0694712,514.5250518,593.2213293,335.1540954,361.4698725,445.5395747
USP20__chr9,36.87250331,12.65225537,44.14670358,31.09677174,41.12531484,9.945079792
USP21__chr1,483.5970626,467.2899651,402.1488779,96.74551207,356.0586469,299.3469017
USP22__chr17,3990.739396,3441.413461,3713.841438,3310.078592,3700.19609,3600.118885
USP24__chr1,248.1803107,231.9580152,209.0070497,138.2078744,123.3759445,248.6269948
USP25__chr21,215.562327,446.2028728,348.3450829,580.4730724,198.0508583,635.4905987
USP27X-AS1__chrX,0,0,0,0,0,0
USP27X__chrX,19.85442486,5.060902149,26.21210525,27.64157488,14.06918666,4.972539896
USP28__chr11,207.0532878,77.60049962,111.0565512,69.10393719,98.48430659,120.3354655
USP2__chr11,194.289729,43.86115196,24.14272852,117.4766932,45.45429535,38.78581119
USP3-AS1__chr15,0,0,4.828545704,0,7.575715892,0
USP30-AS1__chr12,11.34538563,5.90438584,2.06937673,0,0,35.80228725
USP30__chr12,52.47240855,84.34836915,65.53026312,134.7526775,98.48430659,159.1212767
USP31__chr16,55.30875496,137.4878417,229.700817,165.8494493,139.6096214,181.9949602
USP32P1__chr17,0,0,0,0,0,0
USP32P2__chr17,5.672692817,3.373934766,1.379584487,3.45519686,2.164490255,0.994507979
USP32__chr17,56.72692817,36.26979873,32.42023544,20.73118116,25.97388306,29.83523938
USP33__chr1,791.3406479,536.4556278,661.5107614,663.3977971,682.8966754,858.260386
USP34__chr2,401.3430168,464.759514,426.2916064,680.6737814,494.5860232,416.6988433
USP35__chr11,150.3263596,32.05238028,1.379584487,248.7741739,93.07308095,56.68695481
USP36__chr17,355.9614742,151.8270645,317.3044319,421.5340169,257.5743403,146.1926729
USP37__chr2,307.7435853,350.8892157,562.8704706,967.4551207,244.5873988,277.4677262
USP38__chr4,334.6888762,419.2113947,458.7118418,380.0716546,490.2570427,400.7867156
USP39__chr2,555.923896,463.9160303,489.0627005,400.8028357,399.348452,459.4626864
USP3__chr15,387.1612847,452.9507423,448.3649582,518.279529,543.2870539,293.3798539
USP40__chr2,266.6165624,194.8447327,251.7741688,200.4014179,199.1331034,193.9290559
USP42__chr7,141.8173204,199.0621512,153.133878,193.4910241,292.2061844,219.7862634
USP43__chr17,83.67221904,60.73082579,71.04860107,141.6630712,60.60572713,46.74187502
USP44__chr12,1.418173204,16.86967383,19.31418281,0,21.64490255,13.92311171
USP45__chr6,60.98144778,67.47869532,103.4688365,82.92472463,71.42817841,36.79679523
USP46-AS1__chr4,12.76355884,0.843483691,11.72646814,3.45519686,27.05612818,0
USP46__chr4,184.3625165,227.7405967,219.3539334,228.0429927,155.8432983,122.3244814
USP47__chr11,311.9981049,327.2716723,334.549238,386.9820483,327.9202736,394.8196677
USP48__chr1,920.3944095,538.9860789,933.2889053,542.465907,758.6538343,586.7597077
USP49__chr6,180.1079969,10.96528799,113.1259279,117.4766932,51.94776611,42.7638431
USP4__chr3,426.8701344,748.1700343,708.4166339,369.706064,979.4318403,741.9029525
USP53__chr4,408.4338828,442.828938,333.8594458,114.0214964,507.5729647,483.3308779
USP54__chr10,728.9410269,621.6474806,822.9221463,386.9820483,431.8158058,474.3803061
USP5__chr12,1876.243149,1894.464371,2492.219375,1482.279453,1990.248789,1761.273631
USP6NL__chr10,198.5442486,147.609646,178.656191,272.9605519,121.2114543,68.62105056
USP7__chr16,1364.282622,1018.084816,922.2522294,1423.541106,1129.863913,1345.569296
USP8__chr15,558.7602424,635.1432197,528.3808584,459.5411823,491.3392878,516.1496412
USP9X__chrX,2632.129467,1927.360235,2070.756315,1451.182681,1420.987852,1803.042966
USP9Y__chrY,66.65414059,142.5487439,243.4966619,348.9748828,249.9986244,230.7258512
USPL1__chr13,22.69077127,47.23508672,110.3667589,51.8279529,64.93470764,120.3354655
UST__chr6,219.8168466,236.1754336,256.6027145,169.3046461,125.5404348,185.9729921
UTP11__chr1,523.3059123,549.9513668,471.1281022,348.9748828,361.4698725,406.7537635
UTP14A__chrX,232.5804055,179.6620263,222.8028946,207.3118116,201.2975937,137.2421011
UTP14C__chr13,483.5970626,523.8033724,438.7078668,590.838663,424.2400899,453.4956385
UTP15__chr5,173.0171309,218.4622761,200.0397506,152.0286618,86.57961019,159.1212767
UTP18__chr17,503.4514875,500.1858291,510.4462601,376.6164577,720.7752548,419.6823672
UTP20__chr12,195.7079022,153.5140319,177.9663988,100.2007089,112.5534932,169.0663565
UTP23__chr8,117.7083759,132.4269396,99.33008304,114.0214964,56.27674662,68.62105056
UTP3__chr4,272.2892552,402.3417208,333.1696535,342.0644891,358.2231372,423.6603991
UTP4__chr16,1209.701743,952.2930877,1005.717091,988.1863019,575.7544078,1274.959229
UTP6__chr17,412.6884024,386.3155307,421.4630607,362.7956703,388.5260007,441.5615428
UTRN__chr6,235.4167519,372.8197916,343.5165372,449.1755918,296.5351649,217.7972474
UTS2B__chr3,1.418173204,43.01766827,76.56693901,6.910393719,63.85246252,0
UTS2__chr1,0,0,0,0,0,0
UTY__chrY,75.16317982,93.62668976,60.01192517,76.01433091,97.40206146,42.7638431
UVRAG__chr11,428.2883076,396.437335,211.7662187,286.7813394,259.7388306,347.0832847
UVSSA__chr4,545.9966836,195.6882164,448.3649582,224.5877959,126.6226799,406.7537635
UXS1__chr2,659.4505399,506.9336986,669.0984761,680.6737814,1054.106754,712.0677131
UXT__chrX,741.7045858,940.484316,847.0648749,1185.132523,1076.833902,825.4416227
VAC14-AS1__chr16,0,10.96528799,0,0,2.164490255,0
VAC14__chr16,157.4172257,162.7923525,174.5174376,41.46236232,274.8902624,149.1761969
VAMP1__chr12,5.672692817,194.8447327,361.4511355,107.1111027,10.82245127,127.2970213
VAMP2__chr17,1165.738374,641.8910892,600.1192517,891.4407898,680.7321851,621.567487
VAMP3__chr1,1574.172257,1562.131797,1217.48331,1357.892366,1665.575251,2051.669961
VAMP4__chr1,154.5808793,248.827689,167.6195151,501.0035447,200.2153486,129.2860373
VAMP5__chr2,31.19981049,29.5219292,13.79584487,13.82078744,45.45429535,14.91761969
VAMP8__chr2,2663.329277,2440.198319,1303.70734,1724.143233,2159.079029,1954.208179
VANGL1__chr1,1114.684138,908.4319357,1022.272105,1264.602051,730.515461,963.6782318
VANGL2__chr1,120.5447224,138.3313254,108.2973822,72.55913405,114.7179835,69.61555854
VAPA__chr18,3121.399222,3610.1102,2050.062547,2477.376148,3027.039621,3373.371065
VAPB__chr20,828.2131512,887.3448434,846.3750826,846.5232306,729.4332159,781.6832716
VARS2__chr6,83.67221904,44.70463565,74.49756228,65.64874034,21.64490255,37.79130321
VARS__chr6,314.8344513,286.7844551,478.7158169,390.4372452,316.0155772,254.5940427
VASH1__chr14,26.94529088,12.65225537,4.13875346,34.5519686,31.38510869,6.961555854
VASH2__chr1,11.34538563,0,15.17542935,17.2759843,16.23367691,24.86269948
VASN__chr16,0,0,0,0,5.411225637,0
VASP__chr19,1303.301175,874.6925881,734.6287392,1205.863704,1002.158988,997.4915031
VAT1__chr17,1107.593272,948.0756692,947.0847501,998.5518925,731.5977061,631.5125668
VAV1__chr19,0,0,0,0,0,0
VAV2__chr9,358.7978206,245.4537542,262.8108447,490.6379541,259.7388306,257.5775666
VAX1__chr10,0,0.843483691,0.689792243,0,1.082245127,0
VAX2__chr2,0,0,8.27750692,0,0,23.8681915
VBP1__chrX,428.2883076,482.4726715,779.465235,369.706064,404.7596776,516.1496412
VCAN__chr5,0,0.843483691,0,0,1.082245127,0
VCL__chr10,1564.245044,1851.446703,1739.656038,1547.928193,1366.875596,1548.448924
VCPIP1__chr8,215.562327,260.6364607,215.2151799,145.1182681,230.5182121,321.2260773
VCPKMT__chr14,87.92673866,69.1656627,51.73441825,38.00716546,61.68797226,30.82974735
VCP__chr9,2521.511957,2314.519249,2654.320552,2608.673629,2119.035959,2384.830134
VDAC1__chr5,13225.8833,11186.28072,10059.24029,13451.08138,12918.76009,11268.76991
VDAC2__chr10,1647.917263,1982.186675,1640.325955,1599.756146,2176.394951,1979.070879
VDAC3__chr8,1659.262649,1974.595322,1876.234902,1855.440714,1731.592204,1914.42786
VDR__chr12,575.7783209,571.8819428,261.4312602,428.4444106,582.2478785,482.3363699
VEGFA__chr6,1296.210309,2798.678888,733.2491547,1167.856539,1389.602744,1839.839761
VEGFB__chr11,69.490487,164.4793198,148.3053323,131.2974807,99.56655172,167.0773405
VENTX__chr10,0,2.530451074,0,0,0,0
VEPH1__chr3,29.78163729,4.217418457,31.04065095,3.45519686,10.82245127,63.64851067
VEZF1__chr17,996.9757625,899.9970988,814.6446394,777.4192934,775.9697563,820.4690828
VEZT__chr12,377.2340723,480.7857041,376.6265649,348.9748828,563.8497114,631.5125668
VGF__chr7,138.980974,26.14799444,37.93857339,0,2.164490255,0.994507979
VGLL1__chrX,995.5575893,1162.320527,1170.577437,1347.526775,1555.186248,2031.779801
VGLL3__chr3,1.418173204,0,1.379584487,0,93.07308095,0
VGLL4__chr3,93.59943147,45.54811934,66.90984761,51.8279529,45.45429535,43.75835108
VHL__chr3,1399.736952,1516.583677,1033.998573,1492.645043,874.4540629,1343.58028
VIL1__chr2,1228.137995,1167.381429,920.8726449,943.2687427,954.5402023,1237.167926
VILL__chr3,924.6489291,829.1444687,607.7069664,514.8243321,585.4946139,509.1880853
VIM-AS1__chr10,0,0,0.689792243,3.45519686,29.22061844,11.93409575
VIMP__chr15,1057.95721,968.3192778,731.8695702,887.985593,1176.400453,1286.893325
VIM__chr10,219.8168466,272.4452324,177.2766065,228.0429927,283.5482234,155.1432448
VIPAS39__chr14,73.74500661,120.6181679,116.5748891,120.9318901,79.0038943,42.7638431
VIPR1__chr3,1352.937237,1989.778028,1894.859293,1330.250791,1373.369067,1076.057633
VKORC1L1__chr7,629.6689026,887.3448434,635.2986561,632.3010253,676.4032046,787.6503195
VKORC1__chr16,998.3939357,1763.724399,1430.629113,1002.007089,1647.177084,1476.844349
VLDLR-AS1__chr9,0,0,0,0,0,0
VLDLR__chr9,29.78163729,95.31365714,2.06937673,55.28314976,3.246735382,70.61006652
VMA21__chrX,914.7217167,865.4142675,1020.89252,1057.290239,929.6485644,903.0132451
VMAC__chr19,29.78163729,62.41779317,64.84047088,31.09677174,11.9046964,13.92311171
VMO1__chr17,4.254519612,5.060902149,5.518337947,0,0,4.972539896
VMP1__chr17,7652.462609,8987.318733,7325.593625,13060.64413,10646.04532,10420.45461
VN1R2__chr19,42.54519612,27.83496182,26.21210525,41.46236232,23.8093928,28.8407314
VNN1__chr6,97.85395109,162.7923525,58.63234069,6.910393719,73.59266866,233.7093751
VOPP1__chr7,1496.17273,1310.773657,1123.671564,756.6881123,979.4318403,911.9638169
VPRBP__chr3,12.76355884,2.530451074,1.379584487,0,3.246735382,30.82974735
VPREB3__chr22,0,0,0,0,0,1.989015958
VPS11__chr11,148.9081864,237.862401,266.9495982,138.2078744,249.9986244,122.3244814
VPS13A-AS1__chr9,17.01807845,0,0,0,0,0
VPS13A__chr9,937.4124879,1059.415517,840.8567447,442.265198,839.8222188,964.6727398
VPS13B__chr8,141.8173204,80.13095069,66.22005536,148.573465,60.60572713,137.2421011
VPS13C__chr15,538.9058176,530.5512419,480.0954014,162.3942524,410.1709033,376.9185241
VPS13D__chr1,354.543301,477.4117694,260.741468,279.8709456,327.9202736,219.7862634
VPS16__chr20,95.01760468,98.6875919,112.4361357,120.9318901,101.731042,107.4068618
VPS18__chr15,90.76308506,114.713782,185.5541135,141.6630712,126.6226799,69.61555854
VPS25__chr17,584.2873601,684.9087575,692.5514123,507.9139384,762.9828148,806.5459711
VPS26A__chr10,960.1032592,1050.137196,908.4563845,704.8601594,959.951428,1387.338631
VPS26B__chr11,801.2678603,422.5853294,880.1749025,704.8601594,599.5638006,613.6114231
VPS28__chr8,828.2131512,983.5019843,771.1877281,822.3368526,1124.452687,727.9798408
VPS29__chr12,1143.047603,1286.31263,1505.816467,1426.996303,1725.098733,1270.981197
VPS33A__chr12,120.5447224,97.00062452,113.8157202,120.9318901,149.3498276,68.62105056
VPS33B__chr15,76.58135302,80.13095069,79.32610799,48.37275604,90.9085907,32.81876331
VPS35__chr16,2792.383039,2640.103954,2857.809264,2729.605519,2453.449704,2804.512501
VPS36__chr13,1192.683665,1121.83331,779.465235,915.6271678,1011.899194,964.6727398
VPS37A__chr8,297.8163729,335.7065092,212.456011,514.8243321,372.2923238,247.6324868
VPS37B__chr12,382.9067651,436.0810685,493.8912463,456.0859855,400.4306971,463.4407183
VPS37C__chr11,236.8349251,205.8100207,173.8276453,245.318977,178.570446,161.1102926
VPS37D__chr7,15.59990525,22.77405967,51.73441825,10.36559058,0,0
VPS39__chr15,192.8715558,315.4629006,132.4401107,317.8781111,135.2806409,217.7972474
VPS41__chr7,209.8896342,284.254004,242.8068697,245.318977,159.0900337,252.6050267
VPS45__chr1,892.0309454,459.6986119,829.8200688,483.7275604,794.3679235,1286.893325
VPS4A__chr16,831.0494976,824.9270503,900.1788776,680.6737814,475.1056109,1255.06907
VPS4B__chr18,826.794978,987.7194027,642.8863708,670.3081908,1005.405723,816.4910509
VPS50__chr7,272.2892552,173.7576404,231.7701938,286.7813394,291.1239393,324.2096012
VPS51__chr11,407.0157096,408.2461067,635.2986561,507.9139384,392.8549812,372.9404922
VPS52__chr6,2985.254595,1247.51238,2382.542409,1623.942524,1119.041462,2373.890546
VPS53__chr17,689.2321772,603.9343231,482.1647781,487.1827572,364.7166079,429.627447
VPS54__chr2,148.9081864,108.8093962,126.9217728,148.573465,111.4712481,122.3244814
VPS72__chr1,1599.699374,1547.792574,1492.710415,1703.412052,1454.537451,1287.887833
VPS8__chr3,69.490487,118.9312005,127.611565,148.573465,122.2936994,110.3903857
VPS9D1-AS1__chr16,82.25404584,192.3142817,98.6402908,79.46952777,151.5143178,7.956063833
VPS9D1__chr16,49.63606214,21.93057598,48.97524928,51.8279529,80.08613943,25.85720746
VRK1__chr14,360.2159938,231.9580152,429.0507754,335.1540954,244.5873988,186.9675001
VRK2__chr2,60.98144778,76.75701593,70.35880882,24.18637802,66.01695277,66.6320346
VRK3__chr19,441.0518665,705.1523661,419.393684,345.519686,476.187856,529.0782449
VRTN__chr14,0,0,0,6.910393719,0,2.983523938
VSIG10L__chr19,202.7987682,12.65225537,52.4242105,20.73118116,18.39816717,661.3478061
VSIG10__chr12,520.4695659,294.3758083,255.22313,314.4229142,351.7296664,386.8636039
VSIG1__chrX,2.836346408,5.060902149,12.41626038,24.18637802,4.32898051,12.92860373
VSIG2__chr11,7.090866021,8.434836915,10.34688365,20.73118116,29.22061844,5.967047875
VSNL1__chr2,148.9081864,221.8362109,155.893047,165.8494493,84.41511994,118.3464495
VSTM1__chr19,1.418173204,0,0,0,0,0
VSTM2L__chr20,11.34538563,8.434836915,10.34688365,10.36559058,5.411225637,11.93409575
VSTM4__chr10,0,1.686967383,0,0,0,1.989015958
VSX2__chr14,1.418173204,0,0,0,0,0.994507979
VTA1__chr6,1957.079022,1989.778028,1218.173102,1274.967641,1551.939513,2094.433804
VTCN1__chr1,92.18125827,98.6875919,119.3340581,172.759843,55.1945015,68.62105056
VTI1A__chr10,148.9081864,193.1577654,144.1665789,158.9390555,161.254524,134.2585772
VTI1B__chr14,43.96336933,21.08709229,32.42023544,20.73118116,53.03001124,38.78581119
VTN__chr17,0,0,0.689792243,0,0,0
VTRNA1-2__chr5,1.418173204,0,2.06937673,6.910393719,0,0
VTRNA1-3__chr5,4.254519612,16.02619014,1.379584487,0,1.082245127,3.978031917
VTRNA2-1__chr5,0,5.90438584,21.38355954,0,0,0
VWA1__chr1,2564.057153,2689.026008,2832.976744,2719.239929,1992.413279,2839.320281
VWA2__chr10,852.3220957,517.8989866,722.2124788,421.5340169,872.2895727,677.2599338
VWA3B__chr2,0,0,0,0,0,0
VWA5A__chr11,528.9786051,563.4471059,357.3123821,753.2329154,385.2792653,477.36383
VWA5B2__chr3,0,0,73.80777004,0,7.575715892,0
VWA7__chr6,0,0,0,0,0,0
VWA8__chr13,948.7578736,1145.450853,1503.747091,884.5303961,1050.860019,1038.26633
