,1_1,1_2,1b24_1,1b24_2,1b60_1,1b60_2,6_1,6_2,6a24_1,6a24_2,6a60_1,6a60_2,6b24_1,6b24_2,6b60_1,6b60_2
ZNF581__chr19,22.23738,35.10167,34.48546,57.9623,47.15219,50.44945,91.16302,54.17321,68.23302,24.17932,25.76367,36.98805,33.58717,22.53889,34.6049,31.72219
ZNF582-AS1__chr19,0.5053949,0,0,0,7.254183,0,0.6419931,0.9504072,0,0,3.680525,0.5284008,0,0,0.6408316,0
ZNF583__chr19,0,2.925139,0,0,0,0,0,0,0.954308,4.266939,0,2.113603,0,4.507778,0,0
ZNF584__chr19,7.075529,13.89441,1.499368,34.77738,36.27091,35.31461,13.48185,19.00814,14.31462,14.22313,21.55736,12.15322,26.12336,0,24.3516,18.41934
ZNF585A__chr19,22.74277,30.71396,23.98989,41.40164,33.85285,30.26967,28.2477,48.47077,22.90339,71.11565,21.03157,17.96563,59.71053,63.1089,21.78827,32.23384
ZNF585B__chr19,33.35606,41.68324,31.48673,6.624263,62.86958,5.044945,13.48185,7.603257,17.17754,24.17932,21.55736,8.982813,17.16678,0,17.94328,19.44263
ZNF586__chr19,9.602503,16.81955,32.98609,6.624263,26.59867,15.13483,16.69182,16.15692,12.88316,12.80082,27.86683,15.85202,23.13783,54.09334,17.94328,9.721316
ZNF587__chr19,17.18343,20.47598,20.99115,29.80918,13.29933,0,21.82776,14.25611,11.4517,11.3785,23.13473,13.21002,9.702961,49.58556,38.44989,12.27956
ZNF587B__chr19,9.097108,40.95195,16.49305,9.936394,14.50837,0,7.703917,19.00814,10.49739,17.06776,9.989996,39.10166,14.18125,31.55445,22.4291,29.6756
ZNF589__chr3,8.086319,10.23799,7.49684,6.624263,14.50837,0,28.88969,17.10733,10.97454,17.06776,29.4442,22.19283,11.94211,4.507778,23.06994,24.55911
ZNF592__chr15,78.84161,49.72737,83.9646,54.65017,88.25922,35.31461,74.4712,52.27239,43.42101,35.55783,49.42419,52.31167,40.30461,27.04667,52.54819,56.2813
ZNF593__chr1,149.0915,188.6715,241.3982,183.8233,270.8228,443.9551,127.7566,191.9822,309.6729,335.6659,228.7183,311.7564,263.4727,112.6945,219.8052,292.6628
ZNF594__chr17,5.559344,6.581564,0,0,1.20903,20.17978,0,1.900814,1.431462,4.266939,2.628946,10.56802,8.210198,0,5.767484,3.581538
ZNF595__chr4,3.537764,0.7312848,0,0,0,5.044945,1.283986,0.9504072,0,0,4.732104,2.113603,2.239145,0,0,0.5116482
ZNF596__chr8,3.032369,2.925139,2.998736,3.312131,7.254183,15.13483,1.283986,2.851222,2.38577,0,1.577368,2.113603,1.492763,0,0.6408316,5.116482
ZNF597__chr16,6.570134,5.118994,22.49052,6.624263,10.88127,20.17978,7.061924,3.801629,15.74608,18.49007,7.36105,6.86921,5.224671,49.58556,4.485821,6.139779
ZNF598__chr16,41.44238,32.17653,47.97977,31.46525,47.15219,10.08989,45.58151,49.42117,62.50717,72.53797,33.65051,34.87445,38.06546,36.06223,56.39318,40.42021
ZNF599__chr19,0,0,0,0,0,5.044945,1.925979,7.603257,0.954308,4.266939,0,0.5284008,0,0,4.485821,4.604834
ZNF600__chr19,27.29132,18.28212,13.49431,24.84098,36.27091,10.08989,10.91388,10.45448,15.26893,7.111565,9.464207,19.02243,14.92763,0,5.767484,8.186372
ZNF605__chr12,27.79672,24.1324,17.99242,21.52885,54.40637,15.13483,10.27189,13.3057,6.203002,18.49007,24.7121,19.55083,5.224671,22.53889,18.58412,28.6523
ZNF606__chr19,7.580924,13.89441,8.996208,3.312131,1.20903,0,4.493952,17.10733,8.588772,0,3.680525,5.284008,8.210198,0,5.126653,6.651427
ZNF607__chr19,10.1079,10.96927,13.49431,11.59246,13.29933,0,10.91388,37.06588,10.49739,2.844626,7.36105,19.55083,2.239145,4.507778,5.126653,8.186372
ZNF608__chr5,49.02331,57.7715,113.952,43.05771,59.24249,65.58428,51.35945,61.77647,37.21801,61.15946,33.12472,42.27206,61.20329,0,24.3516,12.79121
ZNF609__chr15,184.9745,127.9748,160.4324,187.1354,234.5519,227.0225,188.104,190.0814,109.2683,92.45035,200.3257,118.8902,116.4355,49.58556,81.38561,112.5626
ZNF610__chr19,0,0,0,0,0,0,0,0,0.954308,0,0,0,0,0,0,0
ZNF611__chr19,3.537764,0.7312848,2.998736,0,19.34449,0,1.283986,9.504072,3.340078,0,2.628946,2.113603,0,0,0.6408316,4.093186
ZNF613__chr19,9.602503,23.40111,4.498104,13.24853,47.15219,15.13483,5.135945,14.25611,11.4517,29.86857,6.835261,6.86921,9.702961,9.015557,11.53497,10.23296
ZNF614__chr19,4.043159,9.506703,14.99368,6.624263,1.20903,5.044945,14.76584,18.05774,10.02023,29.86857,14.19631,8.982813,13.43487,13.52333,5.767484,23.02417
ZNF615__chr19,22.74277,32.17653,8.996208,43.05771,19.34449,0,50.71745,91.23909,49.62402,44.0917,26.28946,21.66443,51.50033,22.53889,28.83742,60.37449
ZNF616__chr19,39.9262,33.6391,19.49178,14.90459,32.64382,0,28.2477,83.63583,11.92885,11.3785,30.49578,25.36324,40.30461,22.53889,24.99243,22.51252
ZNF618__chr9,26.78593,20.47598,56.97598,49.68197,29.01673,327.9214,8.987903,52.27239,11.92885,32.7132,50.47577,33.81765,5.224671,13.52333,14.73913,12.27956
ZNF619__chr3,7.580924,1.46257,0,8.280328,14.50837,10.08989,8.987903,17.10733,3.817232,1.422313,5.257893,6.86921,8.95658,0,8.33081,9.209668
ZNF620__chr3,1.01079,1.46257,26.98862,3.312131,0,0,0,3.801629,5.248694,4.266939,11.56736,3.698805,0.7463816,13.52333,14.73913,5.62813
ZNF621__chr3,53.06647,35.10167,59.97472,38.08951,42.31607,10.08989,47.50749,39.9171,26.24347,21.3347,27.34104,36.45965,32.09441,9.015557,35.24574,24.55911
ZNF622__chr5,74.79845,65.08435,82.46524,91.08361,137.8295,110.9888,89.87903,71.28054,90.65926,78.22722,59.41419,79.78851,100.7615,76.63223,79.46311,75.72394
ZNF623__chr8,13.64566,6.581564,46.48041,6.624263,35.06188,40.35956,48.14948,24.71059,29.10639,17.06776,25.23789,14.26682,32.09441,58.60112,14.73913,30.69889
ZNF624__chr17,7.075529,13.89441,2.998736,11.59246,25.38964,0,12.83986,18.05774,57.73563,4.266939,9.989996,10.03961,14.18125,40.57,13.45746,5.116482
ZNF625__chr19,1.516185,0,0,0,0,0,0,0,0,4.266939,0,0,0,0,0,2.046593
ZNF626__chr19,1.01079,0,0,1.656066,27.8077,0,1.283986,1.900814,1.431462,0,1.577368,1.585202,1.492763,4.507778,3.204158,1.023296
ZNF627__chr19,12.63487,17.55084,29.98736,33.12131,26.59867,5.044945,25.03773,19.00814,17.17754,12.80082,20.50578,15.85202,25.37698,9.015557,25.63326,17.39604
ZNF628__chr19,10.61329,2.925139,4.498104,19.87279,14.50837,10.08989,7.703917,17.10733,10.02023,4.266939,14.7221,17.96563,8.210198,0,29.47825,21.48923
ZNF629__chr16,21.73198,16.08827,29.98736,29.80918,16.92643,20.17978,40.44556,16.15692,13.83747,5.689252,18.92841,12.15322,8.95658,22.53889,23.06994,22.51252
ZNF630__chrX,6.570134,21.20726,4.498104,18.21672,1.20903,0,6.419931,1.900814,7.634464,0,5.783682,0.5284008,3.731908,0,4.485821,16.88439
ZNF638__chr2,192.5555,154.3011,241.3982,233.5053,230.9248,232.0675,218.2776,212.8912,144.1005,125.1635,259.7399,236.1951,123.153,207.3578,194.172,180.1002
ZNF639__chr3,28.30211,41.68324,112.4526,72.86689,45.94316,0,28.88969,30.41303,46.28394,29.86857,48.8984,58.12408,58.21777,67.61667,56.39318,57.3046
ZNF641__chr12,38.41001,47.53351,25.48925,61.27443,16.92643,10.08989,44.29752,39.9171,29.10639,118.052,38.38262,65.52169,25.37698,45.07778,21.14744,41.95515
ZNF644__chr1,60.14199,58.50279,241.3982,49.68197,78.58698,85.76406,73.8292,84.58624,68.71018,73.96028,88.85839,53.36848,51.50033,85.64779,49.98486,61.39779
ZNF646__chr16,13.64566,20.47598,28.48799,19.87279,12.0903,5.044945,23.11175,18.05774,10.97454,1.422313,15.24789,14.79522,13.43487,13.52333,10.89414,16.37274
ZNF649__chr19,11.11869,24.1324,14.99368,31.46525,3.627091,15.13483,6.419931,14.25611,20.04047,22.75701,23.66052,34.87445,43.29014,72.12445,8.33081,9.721316
ZNF652__chr17,219.3414,185.7463,218.9077,101.02,313.1389,469.1799,258.0812,190.0814,135.5117,243.2155,212.4189,176.4859,100.7615,99.17112,143.5463,226.1485
ZNF653__chr19,5.053949,0,0,0,0,0,0.6419931,3.801629,0,0,0.5257893,1.585202,0,4.507778,1.281663,1.023296
ZNF654__chr3,62.16357,114.0804,59.97472,19.87279,83.4231,60.53934,79.60714,66.5285,32.44647,35.55783,55.20787,51.25487,58.96415,135.2333,33.32324,67.02592
ZNF655__chr7,255.2244,155.0324,221.9065,167.2626,216.4164,196.7528,144.4484,198.6351,257.186,328.5543,147.221,244.1211,147.7836,315.5445,181.9962,270.1503
ZNF658__chr9,0,0.7312848,0,0,0,0,0.6419931,0,0.477154,0,0.5257893,0,0,0,0,1.023296
ZNF658B__chr9,0,0,0,0,0,0,0,0,0.954308,0,0,0,0,0,0,0
ZNF662__chr3,15.66724,7.312848,13.49431,4.968197,20.55352,15.13483,2.567972,9.504072,5.725848,5.689252,10.51579,3.170405,2.239145,0,16.02079,8.69802
ZNF663P__chr20,0,0,0,0,2.418061,0,0,0,0,0,0,2.642004,0,0,0,0
ZNF664__chr12,1243.777,1528.385,806.66,1051.602,1111.099,1175.472,957.8537,834.4575,1124.175,1082.38,1116.776,1289.826,979.2527,1383.888,1066.985,1103.625
ZNF665__chr19,0.5053949,0,0,1.656066,0,10.08989,0,0,0,0,0,0.5284008,0,0,0,0.5116482
ZNF667__chr19,0,2.193855,1.499368,3.312131,6.045152,15.13483,1.925979,0.9504072,0.477154,0,1.051579,2.113603,0,0,0.6408316,3.069889
ZNF667-AS1__chr19,0,0,0,0,0,0,0,0,0,2.844626,0,0,0,0,0,0
ZNF668__chr16,44.98015,40.22067,29.98736,21.52885,27.8077,80.71912,28.2477,30.41303,32.44647,24.17932,49.94998,28.00524,18.65954,4.507778,35.24574,37.86197
ZNF669__chr1,14.65645,2.193855,7.49684,4.968197,0,10.08989,6.419931,1.900814,12.406,5.689252,5.783682,4.755607,17.16678,0,9.612474,9.209668
ZNF670__chr1,17.18343,19.74469,28.48799,23.18492,33.85285,0,12.83986,0.9504072,7.634464,11.3785,27.86683,25.89164,7.463816,54.09334,23.71077,22.00087
ZNF670-ZNF695__chr1,2.526975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF671__chr19,1.516185,1.46257,5.997472,0,0,0,0,0.9504072,0,0,0.5257893,0,0,0,2.563326,5.62813
ZNF672__chr1,58.62581,65.81564,74.9684,36.43344,76.16892,80.71912,55.8534,87.43746,43.89817,51.20327,66.77524,42.27206,41.05099,27.04667,51.26653,47.58328
ZNF674__chrX,1.516185,7.312848,0,4.968197,1.20903,0,3.851958,3.801629,4.294386,1.422313,6.309471,11.09642,0,40.57,7.049147,1.534945
ZNF674-AS1__chrX,1.01079,1.46257,0,3.312131,0,0,7.703917,4.752036,7.634464,7.111565,6.309471,6.340809,2.239145,0,5.767484,4.604834
ZNF677__chr19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.844989,0
ZNF678__chr1,15.66724,13.89441,40.48293,4.968197,14.50837,0,14.12385,37.06588,11.92885,11.3785,14.7221,23.77803,8.95658,18.03111,11.53497,9.209668
ZNF680__chr7,15.16185,20.47598,17.99242,48.0259,87.05019,10.08989,25.67972,15.20651,29.10639,8.533878,16.82526,28.00524,14.92763,36.06223,28.19659,42.4668
ZNF681__chr19,0,0,0,0,1.20903,0,0,0,0.477154,0,0,0.5284008,0,0,0,0
ZNF684__chr1,1.516185,13.16313,7.49684,14.90459,6.045152,10.08989,5.777938,0,3.817232,1.422313,8.412628,3.698805,3.731908,27.04667,1.922495,7.163075
ZNF687__chr1,24.25896,9.506703,13.49431,18.21672,76.16892,15.13483,31.45766,26.6114,11.4517,19.91238,12.61894,28.00524,15.67401,0,18.58412,8.186372
ZNF688__chr16,21.73198,24.86368,11.99494,14.90459,18.13546,30.26967,11.55588,15.20651,10.97454,28.44626,10.51579,10.56802,25.37698,0,28.83742,9.721316
ZNF689__chr16,34.87225,46.80223,49.47914,8.280328,47.15219,55.49439,36.59361,26.6114,30.0607,55.47021,29.4442,21.66443,41.05099,18.03111,33.32324,19.44263
ZNF69__chr19,13.64566,40.22067,14.99368,33.12131,16.92643,20.17978,14.76584,12.35529,12.88316,8.533878,9.464207,12.15322,14.92763,0,25.63326,17.39604
ZNF691__chr1,5.559344,10.23799,20.99115,11.59246,13.29933,10.08989,13.48185,7.603257,4.294386,7.111565,17.35105,26.42004,8.95658,0,18.58412,23.02417
ZNF692__chr1,37.90462,8.775418,50.97851,48.0259,18.13546,10.08989,50.07546,43.71873,22.90339,11.3785,25.76367,51.25487,18.65954,0,78.82228,26.09406
ZNF695__chr1,0.5053949,0,0,0,0,0,1.283986,0,2.38577,1.422313,4.206314,1.585202,1.492763,4.507778,3.204158,1.023296
ZNF696__chr8,8.591713,4.387709,5.997472,6.624263,36.27091,10.08989,10.27189,17.10733,13.36031,24.17932,5.783682,11.62482,13.43487,0,15.37996,4.093186
ZNF697__chr1,14.15106,9.506703,13.49431,4.968197,14.50837,0,7.061924,16.15692,5.248694,18.49007,11.56736,21.13603,36.5727,58.60112,7.689979,19.95428
ZNF699__chr19,8.591713,1.46257,4.498104,4.968197,7.254183,5.044945,10.91388,17.10733,3.817232,0,9.464207,6.86921,13.43487,22.53889,1.922495,14.32615
ZNF7__chr8,57.61502,75.32234,56.97598,66.24263,51.98831,20.17978,60.98934,50.37158,84.93341,79.64953,66.24945,133.6854,38.81185,63.1089,39.09073,87.49185
ZNF70__chr22,0.5053949,4.387709,0,0,0,0,2.567972,5.702443,0.954308,0,1.577368,2.113603,0,0,0,0
ZNF700__chr19,40.43159,23.40111,46.48041,11.59246,39.898,60.53934,37.2356,27.56181,9.54308,8.533878,36.27946,27.47684,17.91316,22.53889,39.09073,38.88527
ZNF701__chr19,8.591713,7.312848,7.49684,0,1.20903,0,8.987903,13.3057,7.634464,7.111565,5.783682,6.86921,8.210198,13.52333,5.126653,17.39604
ZNF702P__chr19,3.537764,2.193855,7.49684,1.656066,3.627091,0,1.925979,0,2.862924,1.422313,3.154736,0.5284008,1.492763,0,3.844989,3.069889
ZNF703__chr8,228.9439,77.51619,415.3249,327.901,232.1338,131.1686,945.0138,600.6573,357.8655,527.6781,370.6814,287.9784,336.6181,130.7256,526.1227,343.316
ZNF704__chr8,2.02158,1.46257,8.996208,9.936394,9.672244,10.08989,8.987903,11.40489,1.431462,0,4.206314,11.09642,0,0,9.612474,10.23296
ZNF706__chr8,648.9271,844.634,862.1366,713.7643,715.746,716.3822,552.114,496.1125,618.8687,795.073,485.8293,533.1564,788.179,1329.795,447.3004,473.2746
ZNF707__chr8,0.5053949,0.7312848,4.498104,1.656066,3.627091,0,1.925979,0,3.340078,0,3.154736,0,55.97862,0,1.281663,4.604834
ZNF708__chr19,6.064739,30.71396,23.98989,6.624263,10.88127,20.17978,23.11175,23.76018,6.203002,1.422313,18.40262,10.03961,0.7463816,58.60112,20.50661,9.721316
ZNF709__chr19,0.5053949,4.387709,0,0,1.20903,0,0,0.9504072,0.954308,0,0,0.5284008,0,0,0,0
ZNF71__chr19,0.5053949,2.193855,0,4.968197,3.627091,0,2.567972,8.553665,1.908616,0,2.628946,2.642004,0.7463816,0,4.485821,2.558241
ZNF710__chr15,50.0341,35.83296,31.48673,71.21082,29.01673,30.26967,48.14948,38.96669,45.32963,34.13551,57.83682,42.27206,35.82632,112.6945,41.65405,44.5134
ZNF711__chrX,2.526975,2.925139,5.997472,4.968197,3.627091,0,14.76584,12.35529,4.294386,8.533878,8.938418,8.982813,5.971053,9.015557,11.53497,19.44263
ZNF713__chr7,0,0,0,3.312131,10.88127,0,0,1.900814,0.477154,0,0.5257893,5.284008,2.985527,0,0.6408316,0.5116482
ZNF714__chr19,23.75356,12.43184,2.998736,8.280328,32.64382,0,12.83986,41.81792,7.15731,8.533878,19.4542,14.79522,29.10888,13.52333,14.73913,19.95428
ZNF716__chr7,0,0,0,4.968197,29.01673,0,0,0,0,0,0,1.056802,0,0,0,0
ZNF717__chr3,83.89555,65.08435,40.48293,34.77738,27.8077,20.17978,65.48329,69.37972,66.32441,21.3347,85.17786,47.55607,32.84079,58.60112,67.92815,67.02592
ZNF718__chr4,0,8.775418,0,4.968197,4.836122,0,4.493952,0,0,2.844626,7.36105,11.62482,8.210198,0,3.204158,9.209668
ZNF720__chr16,8.591713,4.387709,1.499368,4.968197,1.20903,30.26967,10.27189,10.45448,11.4517,27.02395,3.154736,11.09642,1.492763,9.015557,1.922495,11.25626
ZNF721__chr4,15.16185,27.78882,10.49558,14.90459,21.76255,5.044945,41.72955,28.51222,27.67493,11.3785,36.27946,24.30643,37.31908,72.12445,38.44989,28.6523
ZNF724P__chr19,0,0,0,0,0,0,0,0,0,2.844626,0,0,0,0,2.563326,0
ZNF726__chr19,0,0,0,0,0,0,0,0,0.954308,0,0,0,0,0,0,0
ZNF736__chr7,1.516185,0,0,0,7.254183,0,7.703917,0.9504072,1.431462,1.422313,1.577368,3.698805,1.492763,0,0.6408316,0
ZNF737__chr19,2.02158,0,0,3.312131,13.29933,0,4.493952,0,3.817232,1.422313,1.051579,1.056802,0,0,0.6408316,4.093186
ZNF738__chr19,40.93699,31.44525,38.98357,48.0259,56.82443,363.236,100.7929,6.65285,95.4308,27.02395,72.03313,94.58374,288.1033,45.07778,70.49147,54.74636
ZNF74__chr22,9.602503,8.775418,4.498104,18.21672,4.836122,0,10.27189,14.25611,9.54308,12.80082,16.29947,18.49403,8.95658,9.015557,15.37996,9.721316
ZNF740__chr12,24.25896,28.52011,23.98989,86.11541,8.463213,65.58428,77.03917,61.77647,52.00979,15.64544,42.58893,43.32886,43.29014,126.2178,36.5274,35.30373
ZNF746__chr7,160.7156,179.8961,139.4412,271.5948,168.0552,156.3933,117.4847,95.04072,168.9125,182.0561,151.4273,201.3207,160.4721,274.9745,210.8336,201.5894
ZNF747__chr16,13.14027,28.52011,16.49305,11.59246,29.01673,10.08989,8.987903,34.21466,17.6547,15.64544,13.67052,22.72123,29.85527,13.52333,13.45746,14.8378
ZNF749__chr19,12.12948,6.581564,13.49431,11.59246,6.045152,0,25.03773,21.85937,28.62924,34.13551,14.19631,18.49403,10.44934,4.507778,17.30245,24.55911
ZNF750__chr17,0.5053949,0,0,0,0,0,0,0,0.477154,1.422313,3.154736,0,0.7463816,0,0.6408316,0
ZNF75A__chr16,11.62408,13.16313,13.49431,16.56066,18.13546,0,6.419931,4.752036,22.90339,22.75701,7.886839,14.26682,19.40592,9.015557,14.73913,33.25713
ZNF75D__chrX,16.17264,11.70056,19.49178,1.656066,25.38964,5.044945,7.061924,1.900814,10.97454,21.3347,11.56736,7.397611,5.971053,4.507778,10.89414,15.34945
ZNF76__chr6,26.28054,19.74469,35.98483,19.87279,38.68897,70.62923,16.69182,19.00814,19.08616,27.02395,33.12472,16.90882,8.95658,13.52333,20.50661,16.37274
ZNF761__chr19,11.62408,5.850279,5.997472,1.656066,6.045152,5.044945,12.83986,6.65285,11.4517,8.533878,8.938418,2.642004,3.731908,0,11.53497,4.604834
ZNF763__chr19,1.516185,0,0,0,0,5.044945,1.925979,0,0,0,1.051579,0,0,0,0.6408316,0
ZNF764__chr16,20.72119,23.40111,32.98609,11.59246,14.50837,40.35956,18.6178,53.2228,12.406,17.06776,37.33104,31.70405,21.64507,13.52333,44.21738,15.86109
ZNF765__chr19,7.075529,11.70056,11.99494,24.84098,19.34449,55.49439,10.91388,6.65285,19.08616,9.956191,15.77368,8.982813,6.717435,13.52333,15.37996,7.163075
ZNF766__chr19,41.44238,29.98268,22.49052,49.68197,24.18061,0,44.93952,49.42117,13.36031,28.44626,27.34104,27.47684,15.67401,13.52333,45.49904,25.07076
ZNF767P__chr7,7.075529,10.96927,7.49684,9.936394,3.627091,5.044945,17.33381,7.603257,4.294386,5.689252,13.67052,14.26682,2.985527,13.52333,6.408316,10.74461
ZNF768__chr16,4.043159,6.581564,88.46271,9.936394,9.672244,15.13483,35.30962,4.752036,10.49739,1.422313,5.783682,3.170405,4.47829,18.03111,13.45746,3.581538
ZNF77__chr19,6.064739,27.78882,11.99494,8.280328,2.418061,0,3.851958,1.900814,15.26893,14.22313,16.29947,14.26682,7.463816,45.07778,9.612474,6.651427
ZNF770__chr15,983.4985,1239.528,577.2567,712.1082,556.154,595.3035,1160.081,932.3494,919.4758,894.6349,1381.248,964.3314,1599.496,1649.847,945.2266,926.5949
ZNF771__chr16,9.602503,9.506703,1.499368,3.312131,2.418061,5.044945,4.493952,4.752036,22.42624,5.689252,13.14473,22.19283,11.19572,9.015557,18.58412,13.8145
ZNF772__chr19,7.580924,0.7312848,13.49431,0,14.50837,0,11.55588,1.900814,6.203002,8.533878,5.257893,19.55083,2.239145,0,7.049147,11.76791
ZNF773__chr19,3.537764,0.7312848,10.49558,6.624263,0,5.044945,1.925979,0,4.77154,0,1.577368,0.5284008,2.239145,0,1.281663,2.046593
ZNF774__chr15,0.5053949,9.506703,0,13.24853,3.627091,0,16.69182,10.45448,6.680156,7.111565,4.206314,2.642004,2.239145,0,10.89414,4.604834
ZNF775__chr7,0,0,4.498104,1.656066,3.627091,0,10.91388,8.553665,0,0,0.5257893,2.113603,3.731908,0,3.204158,0
ZNF776__chr19,18.19422,40.95195,28.48799,19.87279,15.7174,5.044945,23.75374,16.15692,11.4517,0,23.66052,21.66443,22.39145,0,11.53497,7.674723
ZNF777__chr7,7.075529,5.850279,8.996208,1.656066,3.627091,5.044945,13.48185,5.702443,13.83747,45.51402,9.464207,14.26682,15.67401,0,12.1758,10.23296
ZNF778__chr16,7.580924,7.312848,1.499368,14.90459,0,15.13483,0,0,20.99478,14.22313,9.464207,2.642004,2.239145,0,4.485821,6.651427
ZNF780A__chr19,29.8183,51.18994,52.47788,57.9623,49.57025,131.1686,56.49539,61.77647,35.78655,36.98014,39.4342,38.57326,54.48586,45.07778,60.23817,26.09406
ZNF780B__chr19,27.79672,35.83296,29.98736,16.56066,48.36122,15.13483,14.76584,50.37158,31.49216,36.98014,29.96999,34.34605,22.39145,22.53889,63.44233,52.69977
ZNF781__chr19,0,0,0,0,0,10.08989,0.6419931,0,0,0,0,0,0,0,0,0
ZNF782__chr9,4.548554,6.581564,1.499368,6.624263,15.7174,0,9.629896,3.801629,2.38577,0,0.5257893,3.698805,9.702961,9.015557,5.767484,4.604834
ZNF783__chr7,3.032369,1.46257,8.996208,14.90459,3.627091,5.044945,10.27189,0,2.38577,1.422313,11.56736,1.585202,5.971053,0,13.45746,8.186372
ZNF784__chr19,12.63487,11.70056,47.97977,24.84098,20.55352,30.26967,11.55588,25.66099,19.56331,7.111565,22.60894,34.34605,17.16678,22.53889,12.81663,9.721316
ZNF785__chr16,7.075529,12.43184,28.48799,0,9.672244,15.13483,1.283986,0.9504072,0,22.75701,1.051579,2.113603,0.7463816,0,3.204158,9.721316
ZNF786__chr7,7.075529,1.46257,2.998736,9.936394,2.418061,20.17978,6.419931,11.40489,7.634464,4.266939,6.309471,10.03961,15.67401,9.015557,6.408316,24.55911
ZNF787__chr19,170.8235,98.72345,131.9444,180.5112,168.0552,211.8877,61.63134,116.9001,176.547,149.3429,111.4673,128.4014,124.6457,117.2022,124.9622,102.3296
ZNF789__chr7,2.526975,9.506703,8.996208,8.280328,15.7174,0,5.777938,4.752036,11.92885,4.266939,5.783682,16.90882,2.985527,9.015557,10.25331,8.186372
ZNF79__chr9,12.12948,1.46257,2.998736,11.59246,4.836122,45.4045,8.34591,13.3057,4.294386,8.533878,8.412628,8.454412,22.39145,22.53889,12.1758,14.8378
ZNF790__chr19,2.02158,3.656424,0,0,9.672244,0,2.567972,0.9504072,4.294386,19.91238,0.5257893,1.056802,1.492763,27.04667,1.281663,1.534945
ZNF790-AS1__chr19,0,0,0,0,0,0,0,1.900814,0,0,0,0,0,0,1.922495,0
ZNF791__chr19,14.65645,5.118994,11.99494,18.21672,4.836122,0,6.419931,10.45448,8.111618,4.266939,3.680525,2.642004,5.971053,4.507778,7.049147,4.604834
ZNF792__chr19,13.64566,25.59497,11.99494,28.15312,12.0903,10.08989,23.11175,23.76018,25.76632,9.956191,17.87684,27.47684,17.91316,13.52333,31.40075,16.37274
ZNF793__chr19,0,0,2.998736,0,2.418061,0,0.6419931,0,1.431462,0,0.5257893,1.585202,1.492763,0,0,0
ZNF793-AS1__chr19,0,0,1.499368,0,0,0,0,0,0.477154,0,0,0,0,0,0.6408316,0
ZNF799__chr19,3.537764,0.7312848,10.49558,4.968197,1.20903,0,0,0.9504072,0,2.844626,0,1.056802,0,0,3.844989,0
ZNF8__chr19,6.570134,5.850279,0,9.936394,0,0,12.83986,0.9504072,4.294386,0,1.051579,10.56802,0,9.015557,10.25331,0.5116482
ZNF80__chr3,0,0,0,0,0,0,0,0,0,0,2.103157,0,0,0,1.922495,0
ZNF800__chr7,45.48554,45.33966,23.98989,44.71377,30.22576,5.044945,60.98934,55.12362,52.96409,31.29089,53.10472,48.61287,54.48586,126.2178,39.73156,43.4901
ZNF805__chr19,42.95857,21.93855,34.48546,21.52885,31.43479,50.44945,23.11175,38.96669,28.15209,28.44626,15.77368,17.96563,28.3625,27.04667,14.09829,15.34945
ZNF808__chr19,0.5053949,0,0,0,0,0,0,0,0,0,0,4.227206,0,0,0,0
ZNF81__chrX,7.075529,5.850279,13.49431,8.280328,6.045152,0,3.209965,1.900814,2.38577,0,7.36105,2.642004,5.971053,4.507778,3.844989,4.604834
ZNF813__chr19,0.5053949,0.7312848,2.998736,1.656066,0,0,1.283986,0,0,0,2.103157,0,0,0,0.6408316,0.5116482
ZNF814__chr19,0.5053949,5.118994,1.499368,0,1.20903,0,3.209965,12.35529,1.431462,7.111565,2.628946,4.227206,1.492763,4.507778,0,3.581538
ZNF815P__chr7,4.548554,8.044133,0,6.624263,0,0,5.777938,3.801629,1.908616,5.689252,13.67052,2.113603,0,0,8.971642,2.046593
